event_id,user_id,event_type,page_url,event_timestamp,device_type,browser,os,session_duration_seconds,error_flag,created_at
E003393,U001774,page_view,/settings,,DESKTOP,Safari,Android,,,2024-10-20 19:39
E000045,U001656,login,/onboarding,,,Edge,,unknown,0,2024-12-29 22:43
E008036,u001286,comment,,0000-00-00 00:00:00,desktop,Firefox,Linux,,,2023-10-31 17:25
E003580,U002291,export,,2025-01-06 1:58,,Brave,macOS,unknown,0,2025-01-06 1:58
E005714,u001954,comment,,2023-02-01,DESKTOP,Firefox,Android,,0,2023-02-01 0:19
E002055,U001919,search,,0000-00-00 00:00:00,,Edge,iOS,,,2023-03-19 15:44
E007428,U001870,ai_search,,2025-01-09,DESKTOP,,Linux,379,FALSE,2025-01-09 23:30
E004414,U000520,login,/help,2024-01-17,,Safari,,442,,2024-01-17 22:13
E000853,U000465,doc_delete,,,,,,,TRUE,2025-03-30 2:53
E008336, u000810 ,login,/dashboard,2024-10-31 16:28,,Chrome,Windows,,TRUE,2024-10-31 16:28
E003200,U000496,export,,2023-03-16,mobile,Chrome,,,,2023-03-16 6:47
E000710, U000367 ,integration_connect,,2024-01-24 6:19,tablet,Brave,macOS,14,,2024-01-24 6:19
E000919,U000465,SEARCH,,05/15/2024 18:17,mobile,Brave,macOS,632,,2024-05-15 18:17
E004880,U000456,doc_create,,2023-11-06 8:39,mobile,,macOS,,,2023-11-06 8:39
E003167,U001660,share,,07/26/2024 18:07,,,,,,2024-07-26 18:07
E003040,U000279,doc_create,,10/17/2023 19:17,mobile,Chrome,Windows,,FALSE,2023-10-17 19:17
E003173,U000255,logout,/search,03/03/2023 13:20,tablet,,Windows,,0,2023-03-03 13:20
E004199,U001702,share,,2025-02-28 22:54,,Safari,Linux,,TRUE,2025-02-28 22:54
E000064,U000805,comment,,02/22/2025 19:46,,,iOS,unknown,,2025-02-22 19:46
E008753,U000846,doc_delete,,2023-10-21 20:25,desktop,Safari,Linux,1653,,2023-10-21 20:25
E004199,U001037,doc_edit,,2023-01-31,,Brave,iOS,,FALSE,2023-01-31 8:23
E000258, U002417 ,login,/pricing,09/19/2023 20:30,,Firefox,macOS,399,FALSE,2023-09-19 20:30
E003895,U002028,integration_connect,,2023-06-29 6:46,DESKTOP,,iOS,unknown,1,2023-06-29 6:46
E002152,U002259,page_view,/docs,2024-11-15,desktop,Edge,macOS,,FALSE,2024-11-15 15:54
E005867,U000603,export,,04/30/2024 16:51,tablet,Edge,macOS,,1,2024-04-30 16:51
E005458, U002567 ,share,,09/04/2024 14:22,tablet,,macOS,,TRUE,2024-09-04 14:22
E000207,U002086,logout,/integrations,,,Safari,Android,,FALSE,2025-02-21 2:37
E000058,U002417,doc_create,,2025-04-30,tablet,,Linux,unknown,TRUE,2025-04-30 18:32
E006845,U001085,integration_connect,,,desktop,Chrome,,,0,2023-08-29 13:47
E003970,U001367,doc_create,,0000-00-00 00:00:00,mobile,Safari,Windows,,TRUE,2024-08-03 13:16
E000827,U000826,ai_search,,2023-03-16,mobile,Safari,Linux,,0,2023-03-16 11:51
E005272,U001832,login,/search,2023-04-09,,Edge,Android,,1,2023-04-09 12:30
E007271,U000975,doc_create,,2024-08-13 19:40,DESKTOP,Edge,Android,,,2024-08-13 19:40
E006659,U001517,export,,05/26/2023 23:53,,Chrome,Windows,1526,0,2023-05-26 23:53
E004602,U001620,comment,,0000-00-00 00:00:00,DESKTOP,Safari,,unknown,FALSE,2023-01-11 19:32
E008141,U002435,export,,2024-03-21,desktop,,,unknown,FALSE,2024-03-21 11:34
E007862,U000090,page_view,/onboarding,2023-12-09 16:23,mobile,Chrome,Android,,,2023-12-09 16:23
E003714,U001522,integration_connect,,2023-11-01,,Chrome,Android,unknown,,2023-11-01 19:53
E001105,U000029,share,,2024-12-02 22:33,mobile,Edge,,84,TRUE,2024-12-02 22:33
E000881,U000797,comment,,2025-06-05,,Chrome,Windows,unknown,,2025-06-05 12:18
 E004652,U000076,login,/integrations,0000-00-00 00:00:00,,,Android,,TRUE,2024-05-11 9:19
E006294,u000622,login,/settings,2023-06-22,mobile,Safari,Linux,unknown,,2023-06-22 15:37
E008913,U002111,page_view,/dashboard,,DESKTOP,Chrome,Linux,,0,2023-09-04 11:03
E005023,U000458,doc_edit,,,tablet,Brave,Android,,FALSE,2023-09-22 9:43
E006302,U001377,doc_create,,07/05/2023 11:06,tablet,Safari,macOS,unknown,FALSE,2023-07-05 11:06
E000272,U000766,doc_create,,07/27/2024 08:13,,Edge,Windows,,,2024-07-27 8:13
E006076,U000975,doc_delete,,0000-00-00 00:00:00,tablet,Edge,,,1,2023-08-22 4:48
E004589,U000861,login,/integrations,01/30/2023 03:27,desktop,Chrome,iOS,,TRUE,2023-01-30 3:27
E007988,U001510,doc_edit,,2024-03-03 22:03,DESKTOP,Chrome,Android,,FALSE,2024-03-03 22:03
E003519,USR-002258,search,,2023-08-08,mobile,Safari,,unknown,FALSE,2023-08-08 7:01
 E004577,U001105,search,,2024-01-24,,Edge,Linux,,FALSE,2024-01-24 2:39
E002238,U001734,doc_create,,2023-01-07 8:40,tablet,,Linux,,TRUE,2023-01-07 8:40
E007025,U001017,doc_delete,,2024-06-23,mobile,Chrome,,,FALSE,2024-06-23 7:06
E007462,U002206,comment,,02/17/2025 15:29,tablet,,,,TRUE,2025-02-17 15:29
E001216,U001421,logout,/docs,08/27/2024 19:42,,Brave,,1388,1,2024-08-27 19:42
E002574,U002005,export,,2023-06-20 23:04,mobile,Safari,Windows,unknown,1,2023-06-20 23:04
E001555,U000507,doc_delete,,2025-02-21 13:16,desktop,Edge,Android,unknown,,2025-02-21 13:16
E005065,U002041,doc_delete,,04/27/2024 23:05,desktop,Firefox,,,FALSE,2024-04-27 23:05
E006696,U002331,share,,0000-00-00 00:00:00,,Safari,,,,2024-10-25 16:43
E004010,U000101,AI_SEARCH,,03/09/2025 18:01,DESKTOP,Safari,Linux,,FALSE,2025-03-09 18:01
E002627,U002307,integration_error,,,tablet,Chrome,macOS,unknown,,2023-06-04 22:02
E001051,U002063,share,,2025-01-29 9:57,mobile,Edge,Linux,1647,TRUE,2025-01-29 9:57
E007387,USR-002175,logout,/dashboard,09/23/2023 06:09,desktop,,Windows,,TRUE,2023-09-23 6:09
E005870,U001827,login,/billing,2025-03-13,,Safari,,,FALSE,2025-03-13 0:31
E006455,U001988,integration_error,,0000-00-00 00:00:00,,Brave,Android,,TRUE,2023-08-29 6:54
E006404,U000846,login,/pricing,2025-03-16,,,Linux,1508,FALSE,2025-03-16 23:35
E008968,U002152,comment,,02/02/2023 16:28,desktop,,,,,2023-02-02 16:28
E005074,U000525,doc_create,,2024-12-04,tablet,Firefox,Linux,,FALSE,2024-12-04 17:01
E001071,U002174,login,/search,2023-10-21 1:59,,Chrome,macOS,unknown,0,2023-10-21 1:59
E000654, U000365 ,ai_search,,06/12/2025 06:14,,Safari,iOS,,,2025-06-12 6:14
E006613,U000204,share,,05/06/2024 00:42,,Chrome,,unknown,1,2024-05-06 0:42
E007384,U001325,login,/billing,2025-02-03,desktop,Edge,iOS,,TRUE,2025-02-03 5:31
E006134,U000171,login,/search,2023-05-27 8:40,tablet,Edge,,958,,2023-05-27 8:40
E006223, u000906 ,doc_edit,,2023-07-28,desktop,,,,1,2023-07-28 14:55
E006051,u000307,page_view,/search,2024-12-27 10:36,desktop,,Linux,unknown,TRUE,2024-12-27 10:36
E003917,U000577,doc_edit,,08/17/2023 23:44,DESKTOP,Safari,Android,,,2023-08-17 23:44
E003937,U002283,doc_delete,,08/16/2024 17:02,,Brave,iOS,,FALSE,2024-08-16 17:02
E008986,U002589,share,,,mobile,,Windows,unknown,FALSE,2024-05-21 17:07
E007695,U001975,logout,/settings,05/07/2024 04:40,desktop,,Android,,1,2024-05-07 4:40
E007003,U000757,login,/docs,,,Firefox,Windows,,,2025-01-13 8:51
E006925,U002176,share,,2025-01-04,,Brave,Linux,unknown,FALSE,2025-01-04 10:17
E008673,U000432,integration_error,,2023-03-07,tablet,Safari,macOS,unknown,TRUE,2023-03-07 14:07
E001438,U000205,page_view,/admin,0000-00-00 00:00:00,mobile,Safari,iOS,1017,FALSE,2023-08-12 16:34
E000011,U000320,comment,,,desktop,Safari,Android,,,2025-03-17 12:33
E002259,u000602,ai_search,,2023-07-29,mobile,Safari,Windows,unknown,TRUE,2023-07-29 2:57
E000138,U000689,integration_error,,08/03/2024 09:06,mobile,Brave,,,FALSE,2024-08-03 9:06
E001874,U002419,page_view,/help,01/15/2023 11:03,,Edge,,,TRUE,2023-01-15 11:03
E003056,U002303,doc_create,,02/21/2024 22:05,,Firefox,iOS,unknown,TRUE,2024-02-21 22:05
e006667,U002387,ai_search,,2023-10-31 0:31,DESKTOP,Brave,Linux,,1,2023-10-31 0:31
E000192,U001685,integration_error,,05/20/2023 10:49,DESKTOP,,,unknown,FALSE,2023-05-20 10:49
E002199, U000678 ,doc_delete,,2023-11-20 12:28,DESKTOP,,Windows,,FALSE,2023-11-20 12:28
E008385,usr-000771,doc_edit,,0000-00-00 00:00:00,desktop,Brave,Android,,0,2023-11-04 23:36
E005993,U000443,integration_connect,,02/12/2023 12:39,,,,,TRUE,2023-02-12 12:39
E003900,U000976,comment,,2025-01-22 13:54,DESKTOP,,,1786,0,2025-01-22 13:54
E005098,U002284,logout,/docs,07/21/2024 18:54,tablet,Brave,iOS,unknown,TRUE,2024-07-21 18:54
E002524,U000579,integration_error,,2023-04-22,,Edge,Android,unknown,0,2023-04-22 23:31
E005559,U001474,doc_create,,2023-09-03,DESKTOP,,Android,unknown,0,2023-09-03 23:38
E001175,U000027,ai_search,,2023-01-10 3:54,desktop,Firefox,macOS,,0,2023-01-10 3:54
E003347,U000673,doc_edit,,10/24/2024 04:41,DESKTOP,Chrome,macOS,unknown,0,2024-10-24 4:41
E006896,U001093,doc_delete,,03/18/2023 13:56,tablet,Firefox,Windows,,TRUE,2023-03-18 13:56
E002603,U001549,export,,2023-06-12,,,Linux,,,2023-06-12 2:43
E004032,U001698,doc_edit,,12/10/2024 04:04,tablet,Safari,,,,2024-12-10 4:04
E008216,U002177,integration_error,,2024-09-06,mobile,,Windows,,0,2024-09-06 10:35
E001211,U000993,logout,/pricing,2023-08-30,mobile,Firefox,Windows,unknown,TRUE,2023-08-30 11:35
E008969,U000170,logout,/search,03/24/2024 08:15,,Firefox,iOS,863,FALSE,2024-03-24 8:15
E004323,U001578,integration_connect,,02/19/2023 10:40,,Chrome,,,TRUE,2023-02-19 10:40
E007177,U000636,integration_error,,2023-10-12,desktop,Firefox,Linux,unknown,TRUE,2023-10-12 15:10
E006894,U001774,login,/dashboard,2024-11-19,mobile,Edge,Linux,unknown,0,2024-11-19 15:10
E008142, U000818 ,search,,2024-03-27 2:14,desktop,,iOS,unknown,1,2024-03-27 2:14
E000397,u002440,doc_create,,2025-05-16,DESKTOP,Brave,Windows,unknown,,2025-05-16 20:48
E003582,U000567,integration_connect,,06/06/2024 14:49,,Safari,Android,unknown,FALSE,2024-06-06 14:49
E007498,U001024,page_view,/admin,2023-08-16,tablet,Brave,iOS,,TRUE,2023-08-16 18:59
E003432,U001646,search,,2023-10-11 12:01,,,Android,947,TRUE,2023-10-11 12:01
E004597,U001833,export,,2024-01-14 17:37,,,macOS,,TRUE,2024-01-14 17:37
E002609,U001935,logout,/billing,02/01/2025 10:58,desktop,,,,1,2025-02-01 10:58
E002523,U002577,doc_delete,,0000-00-00 00:00:00,tablet,Brave,macOS,,0,2025-02-07 21:34
E000958,USR-002338,ai_search,,,tablet,Chrome,,,FALSE,2024-11-16 13:32
E001116,U000965,search,,2023-06-03,mobile,,macOS,,1,2023-06-03 9:57
e002114,u002129,search,,09/18/2023 22:26,DESKTOP,Edge,iOS,,TRUE,2023-09-18 22:26
E007577,U001962,logout,/settings,01/16/2025 04:13,,,,unknown,1,2025-01-16 4:13
E003526,U002242,export,,08/09/2024 09:46,,Brave,iOS,,FALSE,2024-08-09 9:46
E007044,U000263,integration_connect,,2024-01-20 11:27,DESKTOP,,Android,unknown,,2024-01-20 11:27
E002075,U000107,integration_connect,,12/18/2023 23:37,DESKTOP,Safari,iOS,,TRUE,2023-12-18 23:37
E008838,U000710,share,,2025-01-02,mobile,Safari,,280,0,2025-01-02 21:45
E008680,U001418,search,,2024-10-17 18:42,DESKTOP,,Linux,923,TRUE,2024-10-17 18:42
E006813,U001681,integration_error,,2024-07-13 12:17,desktop,Firefox,Linux,937,,2024-07-13 12:17
E006425,U000810,logout,/onboarding,2024-03-28 13:28,mobile,Chrome,Android,unknown,TRUE,2024-03-28 13:28
E004997,U002286,doc_delete,,,,Brave,,,TRUE,2024-03-07 22:26
E006849,U000480,LOGOUT,/integrations,2024-03-13 23:07,tablet,Chrome,,unknown,FALSE,2024-03-13 23:07
E007403,USR-001743,doc_edit,,,,Firefox,,,FALSE,2023-08-22 7:34
E007400,U000580,export,,2023-09-16 7:59,mobile,Edge,,1534,TRUE,2023-09-16 7:59
E007041, U000971 ,page_view,/search,10/12/2023 07:45,DESKTOP,,Android,unknown,0,2023-10-12 7:45
E008225,U000364,share,,2023-08-20 0:16,DESKTOP,Firefox,,unknown,0,2023-08-20 0:16
E003803,u002161,ai_search,,04/28/2023 13:34,,Brave,Linux,,1,2023-04-28 13:34
E006551,U001986,doc_delete,,2025-04-11,,Edge,,,0,2025-04-11 2:41
E000073,U000486,login,/onboarding,06/01/2024 04:49,mobile,Brave,iOS,,0,2024-06-01 4:49
E000776,U000202,integration_connect,,2023-03-21,DESKTOP,Chrome,Android,,0,2023-03-21 16:30
E004029,U002454,integration_connect,,2024-05-04 18:38,desktop,Safari,,,0,2024-05-04 18:38
E002367,U002407,ai_search,,2024-06-21 11:03,DESKTOP,Firefox,Android,unknown,TRUE,2024-06-21 11:03
E004919,USR-002014,login,/help,2024-01-17 5:36,,Chrome,iOS,,,2024-01-17 5:36
E003737,u001638,page_view,/dashboard,,,Brave,Windows,797,1,2024-06-12 13:15
E006070,U000267,export,,0000-00-00 00:00:00,desktop,Brave,macOS,,0,2023-10-10 20:02
E006021,U000496,search,,2023-12-26 19:35,tablet,Firefox,Android,,FALSE,2023-12-26 19:35
E003455,U000774,search,,12/06/2023 23:37,,,Android,,0,2023-12-06 23:37
E001384, U001139 ,ai_search,,05/09/2024 19:40,desktop,Firefox,iOS,973,,2024-05-09 19:40
E003434,U000272,login,/settings,0000-00-00 00:00:00,,,iOS,,TRUE,2024-03-13 10:58
E002862,U000760,page_view,/pricing,08/16/2023 13:00,DESKTOP,Chrome,Android,,FALSE,2023-08-16 13:00
E000433,U000400,doc_delete,,2023-12-01,tablet,Firefox,,1393,TRUE,2023-12-01 2:48
E002082,U000721,logout,/onboarding,2023-08-09 2:16,tablet,,iOS,557,0,2023-08-09 2:16
E000646,U001135,page_view,/onboarding,12/07/2023 00:45,,Safari,Windows,1297,FALSE,2023-12-07 0:45
E004930,U002552,share,,06/17/2025 01:05,,,Linux,,FALSE,2025-06-17 1:05
E001615,U000381,integration_error,,2023-09-14,mobile,Edge,,,TRUE,2023-09-14 18:52
E008436,U000270,export,,2023-07-15 15:58,tablet,Brave,Linux,1720,,2023-07-15 15:58
E002182,U000816,doc_edit,,07/07/2024 06:28,tablet,,Android,,FALSE,2024-07-07 6:28
E007404,U002434,integration_connect,,08/06/2024 19:04,,Safari,Android,942,,2024-08-06 19:04
E004004,U000581,doc_create,,2024-04-16 12:33,DESKTOP,Chrome,Linux,,0,2024-04-16 12:33
E007971,U001170,comment,,,tablet,,macOS,1681,,2023-08-30 20:32
E003676,U000954,doc_delete,,04/21/2024 02:23,DESKTOP,,Android,,,2024-04-21 2:23
E006601,U000475,comment,,03/21/2023 23:06,tablet,,,,0,2023-03-21 23:06
E005952,U000333,integration_connect,,2023-07-26,,Edge,Linux,,1,2023-07-26 8:57
E004533,U000140,export,,2023-07-28,tablet,,Windows,208,,2023-07-28 21:04
E003514,U001741,doc_edit,,2024-03-20,DESKTOP,Edge,,,0,2024-03-20 6:07
E008700,U001669,logout,/settings,05/22/2023 20:28,,Safari,Android,unknown,TRUE,2023-05-22 20:28
e005332,U000446,search,,2024-03-21 16:11,tablet,,macOS,,,2024-03-21 16:11
e002534,U002273,export,,2023-10-22,,,,,FALSE,2023-10-22 0:40
E008380,U001951,logout,/search,,,Edge,iOS,unknown,TRUE,2023-04-28 14:44
E003314,U001925,comment,,09/05/2024 13:47,desktop,Chrome,,1513,0,2024-09-05 13:47
E000038,U001951,integration_connect,,09/08/2023 13:20,,Brave,macOS,,TRUE,2023-09-08 13:20
E001619,U001975,integration_error,,05/26/2025 09:12,desktop,Chrome,,873,,2025-05-26 9:12
E006800,U001033,ai_search,,2023-12-15 13:56,,Firefox,Android,1640,0,2023-12-15 13:56
E005556,U002198,logout,/dashboard,01/16/2024 10:57,tablet,Safari,Windows,,,2024-01-16 10:57
E004855,U001750,doc_delete,,09/13/2024 05:29,,,Linux,1168,TRUE,2024-09-13 5:29
E004048,U001344,export,,2025-03-27,tablet,Brave,Windows,unknown,,2025-03-27 11:12
E006613,U001563,export,,06/22/2024 21:51,tablet,Firefox,Linux,unknown,FALSE,2024-06-22 21:51
E000433,U002240,doc_delete,,2023-11-20 22:54,tablet,Safari,Windows,,,2023-11-20 22:54
E006872,U000129,search,,2024-05-31 16:46,mobile,Brave,iOS,,FALSE,2024-05-31 16:46
E005099,U000919,doc_create,,2024-01-23,DESKTOP,Edge,,,0,2024-01-23 8:53
E004812,U001475,logout,/onboarding,,mobile,Edge,,,,2024-01-04 11:22
E002182,U000850,ai_search,,,desktop,Brave,Android,,TRUE,2023-11-29 10:42
E007307,U002301,integration_error,,2023-04-18 8:14,desktop,Edge,,1608,0,2023-04-18 8:14
E007209,USR-001821,ai_search,,2024-11-27 16:05,,,macOS,1763,,2024-11-27 16:05
E008177,U001645,export,,2023-01-31 13:56,,,macOS,660,TRUE,2023-01-31 13:56
E008994,U000011,share,,2024-11-15,mobile,Brave,Linux,,TRUE,2024-11-15 2:36
E004925,U001597,ai_search,,0000-00-00 00:00:00,mobile,,macOS,224,TRUE,2024-10-12 18:45
E000744,U001487,ai_search,,2025-01-07,,,iOS,unknown,TRUE,2025-01-07 17:52
e003467,U001297,LOGIN,/billing,2025-02-22 9:13,desktop,Safari,Android,unknown,,2025-02-22 9:13
E005124,U000024,ai_search,,2023-10-26 19:55,mobile,Edge,Android,unknown,,2023-10-26 19:55
E002730,U001941,comment,,10/01/2024 08:34,desktop,Firefox,,,TRUE,2024-10-01 8:34
E003755,U001657,login,/integrations,01/11/2025 21:42,DESKTOP,Edge,macOS,,1,2025-01-11 21:42
E000053,U000790,search,,05/25/2025 19:24,DESKTOP,Chrome,Windows,,,2025-05-25 19:24
E002674,U002153,export,,06/23/2023 01:44,DESKTOP,,macOS,1413,,2023-06-23 1:44
E000394,U001062,ai_search,,2023-07-03 17:39,tablet,Brave,macOS,unknown,1,2023-07-03 17:39
E006494,U002459,share,,10/25/2023 16:12,mobile,,macOS,,TRUE,2023-10-25 16:12
E002890,U000630,share,,2024-02-16,,Edge,,864,1,2024-02-16 17:56
E002532,U001521,share,,2024-05-14 1:27,mobile,Edge,,,0,2024-05-14 1:27
E003627,U002140,doc_create,,2024-08-31,,Edge,,378,TRUE,2024-08-31 11:00
E000625, U002481 ,page_view,/dashboard,2025-01-18 0:40,mobile,Brave,macOS,1540,TRUE,2025-01-18 0:40
E003973,U000022,doc_edit,,2024-08-03,DESKTOP,Safari,,429,FALSE,2024-08-03 22:39
E007920,U000972,logout,/search,2024-03-22 13:03,,Edge,iOS,1514,,2024-03-22 13:03
E003224,U001635,doc_edit,,2025-01-28 17:13,mobile,,,141,TRUE,2025-01-28 17:13
E003756,U000912,doc_delete,,2023-02-03 23:58,DESKTOP,Safari,Windows,,FALSE,2023-02-03 23:58
E001679,U000522,doc_edit,,05/05/2024 23:41,mobile,Firefox,Android,1145,,2024-05-05 23:41
E000807,U000500,logout,/billing,2023-10-03,mobile,,iOS,,FALSE,2023-10-03 21:34
E008157,U000931,ai_search,,09/01/2023 07:57,tablet,Brave,Linux,1473,1,2023-09-01 7:57
E001375,U000982,doc_edit,,2024-06-24,,,iOS,,,2024-06-24 23:01
E003731,U001477,logout,/help,2023-09-22 9:58,tablet,Edge,macOS,627,1,2023-09-22 9:58
E003946,U002142,ai_search,,2024-09-16,DESKTOP,Edge,macOS,,0,2024-09-16 14:45
E008601,U002334,page_view,/admin,2024-07-17 16:42,tablet,,,,FALSE,2024-07-17 16:42
E003659,U001478,comment,,,DESKTOP,Edge,,,0,2023-10-27 16:42
E000691,U000838,doc_create,,08/30/2023 13:08,,Edge,,unknown,,2023-08-30 13:08
E008509,U002011,share,,2023-09-11 0:42,,Firefox,,522,FALSE,2023-09-11 0:42
E006933,U002430,login,/help,2023-05-12,,,Android,unknown,TRUE,2023-05-12 19:35
E000589, U001902 ,ai_search,,01/28/2025 09:40,mobile,Chrome,iOS,1381,,2025-01-28 9:40
E006384,U000552,doc_delete,,11/02/2024 14:00,,,,,TRUE,2024-11-02 14:00
E004124,U000484,export,,2025-05-21,,Firefox,iOS,1775,TRUE,2025-05-21 20:37
E000057,u002141,doc_edit,,03/16/2024 02:18,desktop,Edge,,unknown,,2024-03-16 2:18
E002871,U002452,page_view,/dashboard,2025-01-09,desktop,Firefox,Android,,1,2025-01-09 8:29
E008068,U002256,search,,10/03/2023 02:08,desktop,Brave,,,1,2023-10-03 2:08
E002842,U000734,doc_delete,,2023-03-26 0:00,tablet,Safari,,,TRUE,2023-03-26 0:00
E008372,U001034,search,,2023-11-07 19:46,,,,unknown,,2023-11-07 19:46
E008334, U000452 ,search,,11/21/2024 13:15,,Brave,,,FALSE,2024-11-21 13:15
E007581,U002474,login,/dashboard,2024-06-13,mobile,Chrome,,,,2024-06-13 10:40
E004076,U001392,logout,/settings,,,Edge,Android,unknown,TRUE,2023-08-14 0:10
E007732,U002156,ai_search,,2024-04-29 9:08,desktop,Safari,iOS,,FALSE,2024-04-29 9:08
E007972,U000655,ai_search,,02/21/2024 12:27,tablet,Firefox,Windows,,FALSE,2024-02-21 12:27
E005176,U000873,integration_connect,,04/04/2023 22:29,,,iOS,,FALSE,2023-04-04 22:29
E002610,U000465,doc_delete,,2024-07-14 5:20,,Brave,macOS,,1,2024-07-14 5:20
E006292,U002015,share,,,DESKTOP,Chrome,Android,,TRUE,2023-06-18 15:19
E003645,U002196,EXPORT,,2024-12-17 14:05,desktop,Chrome,Linux,1656,,2024-12-17 14:05
E004415,U000376,doc_delete,,0000-00-00 00:00:00,tablet,Edge,Linux,1032,TRUE,2025-02-27 3:04
E005280,U000201,doc_delete,,2025-02-13,,Safari,,,FALSE,2025-02-13 10:08
E001457,U000244,export,,04/18/2023 02:12,,Brave,Linux,830,FALSE,2023-04-18 2:12
E002486,U001134,logout,/onboarding,2024-05-02,mobile,Firefox,,,0,2024-05-02 15:18
E004585,U000724,doc_edit,,2025-02-10,,Chrome,macOS,,FALSE,2025-02-10 17:38
E002017,U002202,integration_connect,,2024-07-27,desktop,Firefox,,242,FALSE,2024-07-27 19:31
E007642,U002454,doc_edit,,2023-03-05 1:35,DESKTOP,Edge,macOS,,TRUE,2023-03-05 1:35
E000777,USR-000771,search,,2025-05-07 21:50,,,macOS,1350,1,2025-05-07 21:50
E004331,U000332,page_view,/billing,10/08/2023 17:10,tablet,Edge,Windows,unknown,0,2023-10-08 17:10
E003077,U000813,integration_connect,,10/17/2024 05:31,,Safari,Windows,unknown,,2024-10-17 5:31
E001719,U001915,doc_edit,,2023-06-20 16:44,tablet,,,,1,2023-06-20 16:44
E007490,U001533,export,,2025-04-15 21:46,tablet,,,unknown,1,2025-04-15 21:46
E006830,U001981,search,,01/09/2023 19:34,desktop,,Linux,,,2023-01-09 19:34
E007634,U001260,doc_create,,2024-02-27 21:41,,,,,,2024-02-27 21:41
E002010,U001056,login,/docs,2023-12-10 22:26,,,,unknown,TRUE,2023-12-10 22:26
E002863,U001764,ai_search,,03/20/2023 05:07,desktop,Edge,macOS,unknown,0,2023-03-20 5:07
E000037,U001969,ai_search,,2025-03-13,tablet,,,1264,FALSE,2025-03-13 3:36
E004530,U001468,search,,,tablet,Edge,Linux,1555,FALSE,2023-06-23 7:17
E008982,U000633,ai_search,,2024-11-01 1:14,,,Linux,unknown,FALSE,2024-11-01 1:14
E001786,U001309,doc_edit,,2023-09-14 3:09,tablet,,,,,2023-09-14 3:09
E003746,U002316,doc_edit,,,DESKTOP,Brave,Windows,,FALSE,2023-07-07 8:07
E007434,U001434,login,/dashboard,2024-05-03,DESKTOP,Brave,,807,1,2024-05-03 10:10
E006014,U001686,comment,,,mobile,Chrome,,,FALSE,2023-03-13 19:11
E005087,U001474,comment,,2025-03-10,DESKTOP,Firefox,Android,723,0,2025-03-10 6:35
E006301,U001402,doc_create,,03/17/2023 16:52,,Safari,,976,,2023-03-17 16:52
E008168,U001725,ai_search,,,desktop,,Linux,unknown,0,2024-01-14 5:26
E003113,U000393,login,/admin,2023-07-19,tablet,Brave,,,FALSE,2023-07-19 10:43
E006000, U000847 ,ai_search,,2023-11-06 20:54,DESKTOP,Brave,Linux,unknown,TRUE,2023-11-06 20:54
E003492, U002065 ,share,,2023-07-26,tablet,Edge,Windows,,FALSE,2023-07-26 23:47
E003268,U000987,integration_error,,2024-12-24,desktop,Chrome,Android,,FALSE,2024-12-24 11:59
E008067, U001190 ,export,,2023-09-21 18:13,,Firefox,Android,,TRUE,2023-09-21 18:13
E001259,U000354,COMMENT,,2025-05-08,DESKTOP,Edge,,,TRUE,2025-05-08 23:04
E002514,U000106,logout,/search,2024-04-14,desktop,Firefox,Android,unknown,,2024-04-14 9:02
E001502,U000293,doc_edit,,2023-03-09 3:02,,Safari,macOS,,TRUE,2023-03-09 3:02
E005725,U001223,page_view,/dashboard,2023-02-05,DESKTOP,Firefox,,763,TRUE,2023-02-05 13:31
