subscription_id,user_id,plan_name,billing_cycle,price_amount,currency,status,start_date,end_date,payment_method,auto_renew,cancel_reason,created_at,updated_at
S00387,U000851,Enterprise,monthly,399,CAD,active,09-04-2024,,,1,missing features,09-04-2024,03-09-2024
S00058,U000293,Enterprise,monthly,399,,active,01/13/2024,,,,N/A,13-01-2024,03/03/2024
S01090,U001803,Enterprise,,499,USD,past_due,2023-10-01,,invoice,1,,01-10-2023,2023-10-02
S03426,U001931,Enterprise,,399,,CANCELLED,11-04-2024,2024-05-11,paypal,TRUE,missing features,04/11/2024,01-05-2024
S03879,U001742,Free,,0,usd,trialing,2024-01-30,,invoice,TRUE,performance issues,2024-01-30 0:00,2024-03-15 0:00
S00861,U000635,Business,,99,USD,trialing,2023-10-30,,,,,2023-10-30,10-12-2023
S01427,U000412,Business,,149,GBP,CANCELLED,18-09-2024,2025-03-16,,FALSE,onboarding difficulty,2024-09-18 0:00,18-03-2025
S03123,U002213,Pro,,49,,trialing,03/30/2024,,paypal,0,too expensive,03/30/2024,2024-06-12
S01566,U000445,Pro,Monthly,49,EUR,ACTIVE,09/04/2024,,,FALSE,N/A,2024-09-04,02-10-2024
S01468,U000097,Trial,,0,,trialing,10-12-2023,,card,TRUE,,2023-12-10 0:00,2024-04-10 0:00
S00403,U000394,Enterprise,,299,CAD,canceled,03-11-2023,2024-07-14 0:00,CARD,FALSE,onboarding difficulty,11/03/2023,2023-11-24 0:00
S03571,U002271,Pro,,49,,ACTIVE,05/31/2024,,CARD,1,N/A,05/31/2024,20-09-2024
S02364,u000001,Starter,,19,CAD,CANCELLED,2023-06-12,2024-05-11 0:00,paypal,0,too expensive,06/12/2023,10-08-2023
S00621,U000486,Enterprise,,,CAD,active,2025-03-21,,paypal,TRUE,too expensive,2025-03-21 0:00,2025-08-05 0:00
S02754,U000473,Free,,0,,CANCELLED,04-05-2023,2023-12-06 0:00,,TRUE,,2023-05-04 0:00,17-07-2023
S01768,U002473,Business,monthly,149,,canceled,2023-03-30,23-03-2024,paypal,1,N/A,2023-03-30,24-08-2023
S00959, U002364 ,Business,ANNUAL,120,,trialing,04-09-2023,,wire,1,low usage,04-09-2023,2023-10-12 0:00
S04038,U001865,Business,annual,99,,active,2025-05-19 0:00,0000-00-00,,FALSE,onboarding difficulty,2025-05-19 0:00,2025-07-05
S01325,U001881,Business,Monthly,99,usd,ACTIVE,2023-08-17,,wire,FALSE,missing features,17-08-2023,09/14/2023
S02676,U000290,Pro,annual,49,,past_due,2023-11-06 0:00,,wire,1,,06-11-2023,05/02/2024
S00833,U001433,Starter,,25,EUR,active,30-12-2023,,paypal,1,missing features,2023-12-30,2024-05-05
S00926,U002007,Trial,ANNUAL,0,,paused,2024-03-07 0:00,2024-05-26,,FALSE,performance issues,07-03-2024,06/27/2024
S02412,U001210,Pro,,50,EUR,ACTIVE,13-06-2025,,paypal,FALSE,low usage,2025-06-13 0:00,07/25/2025
S03045,U001156,Starter,,19,CAD,trialing,2023-05-10 0:00,,paypal,TRUE,too expensive,10-05-2023,2023-05-12
S02018,U001597,Pro,,59,usd,canceled,04/24/2025,2025-07-31 0:00,,,N/A,2025-04-24,05/19/2025
S03629,usr-001561,Starter,,,usd,CANCELLED,2024-04-03,08-07-2024,card,,performance issues,2024-04-03 0:00,12-08-2024
S02479,U001797,Starter,ANNUAL,19,usd,active,2025-03-11,,invoice,FALSE,,2025-03-11,15-04-2025
S03001,U000664,Pro,,49,usd,active,2025-04-10 0:00,,card,,,10-04-2025,2025-05-09
S00883,U002593,Pro,Monthly,59,usd,past_due,2023-01-22 0:00,,,TRUE,,22-01-2023,2023-05-11 0:00
S00269,u001772,Trial,,0,GBP,past_due,02/01/2023,,paypal,TRUE,too expensive,2023-02-01,2023-04-22
S01551,U001109,Business,,149,,ACTIVE,2024-07-05,,invoice,,performance issues,2024-07-05,2024-11-18
S03434,U002361,Free,monthly,0,CAD,active,2023-02-19,,card,,,2023-02-19,2023-06-15
S01733,U001444,Free,annual,0,,paused,2023-11-19,09-12-2023,,0,onboarding difficulty,2023-11-19,2024-02-26 0:00
S04350,USR-000952,Enterprise,Monthly,399,,past_due,04/15/2024,,,,onboarding difficulty,2024-04-15,2024-10-15
s00007,U000687,Enterprise,monthly,custom,GBP,CANCELLED,2023-03-20,2023-07-25,,,low usage,03/20/2023,29-05-2023
S01820,u001984,Enterprise,,399,GBP,active,11/19/2023,,paypal,1,,11/19/2023,01/07/2024
S04104, U001025 ,Trial,annual,0,GBP,past_due,2025-03-10,,,TRUE,low usage,03/10/2025,2025-06-11
S04285,U001917,Free,Monthly,0,USD,ACTIVE,11/10/2023,0000-00-00,card,TRUE,too expensive,10-11-2023,2024-02-04
S01544,U000153,Pro,Monthly,59,EUR,canceled,12/07/2024,2025-11-19 0:00,card,FALSE,low usage,07-12-2024,06/03/2025
S02257,U001854,Business,monthly,99,,ACTIVE,23-02-2023,,,,missing features,2023-02-23,07-03-2023
S01552,u000599,Business,,99,GBP,past_due,12/27/2024,,card,TRUE,low usage,27-12-2024,03/28/2025
S03178,U002597,Free,ANNUAL,0,,past_due,2023-06-08,,,FALSE,low usage,2023-06-08 0:00,11/20/2023
s01270,U001507,Business,ANNUAL,149,GBP,trialing,2023-09-20 0:00,,card,,onboarding difficulty,09/20/2023,2023-12-23 0:00
S02423,U000040,Starter,annual,19,,ACTIVE,2024-03-15 0:00,,wire,FALSE,missing features,2024-03-15,2024-08-08
s03930,U001774,Business,,120,GBP,paused,03/06/2023,08/15/2023,card,TRUE,,2023-03-06 0:00,2023-08-31 0:00
S03340,U000904,Business,ANNUAL,99,EUR,canceled,24-03-2025,18-05-2025,wire,FALSE,missing features,2025-03-24,2025-09-15
S00407,U000778,Business,,99,EUR,ACTIVE,05-11-2023,,wire,,too expensive,2023-11-05,2023-12-20
S03812,U001162,Starter,Monthly,19,GBP,paused,23-01-2025,06-04-2025,,,onboarding difficulty,23-01-2025,02/08/2025
S01613,U002545,Trial,annual,0,GBP,trialing,02/24/2025,,card,,switched competitor,2025-02-24 0:00,2025-07-20 0:00
S00575,U002017,Pro,,59,,ACTIVE,2023-12-14,,paypal,0,too expensive,2023-12-14 0:00,2024-03-09
S03982,U000855,Free,monthly,0,CAD,ACTIVE,18-08-2024,,,FALSE,,2024-08-18,2024-12-05
S01474,U002094,Free,,0,GBP,past_due,2024-10-02,,card,,missing features,02-10-2024,2025-01-18 0:00
S01110,U000379,Trial,Monthly,0,CAD,past_due,2025-04-22 0:00,,invoice,1,missing features,04/22/2025,2025-10-21
S04326,U000077,Trial,monthly,0,GBP,canceled,06/29/2023,2024-06-09,invoice,,,2023-06-29,13-12-2023
S01234,U002142,Trial,Monthly,0,CAD,past_due,2023-11-13,,paypal,,,11/13/2023,04/30/2024
S00208,U000471,Enterprise,,custom,,active,2024-03-08,,wire,FALSE,onboarding difficulty,2024-03-08 0:00,2024-05-20 0:00
S01850,U000651,Enterprise,annual,299,EUR,canceled,10/26/2023,2024-05-20,,TRUE,missing features,2023-10-26 0:00,13-12-2023
S01652,U002332,Enterprise,annual,custom,CAD,CANCELLED,04-01-2024,2024-12-18,wire,0,switched competitor,01/04/2024,05/18/2024
S00297,U000807,Enterprise,,499,GBP,paused,2023-07-10 0:00,2023-11-30,CARD,0,,2023-07-10,2023-07-14
S03634,U000640,Enterprise,ANNUAL,399,USD,paused,2024-06-15,2025-04-23,,TRUE,onboarding difficulty,2024-06-15 0:00,2024-09-17
S03333,U002324,Free,ANNUAL,0,EUR,past_due,20-01-2023,,card,1,N/A,2023-01-20,22-07-2023
S01669,U001064,Starter,,19,usd,trialing,21-07-2024,,CARD,TRUE,performance issues,2024-07-21,2025-01-26
S01121,u000677,Enterprise,annual,,usd,paused,2023-02-26,22-12-2023,card,,switched competitor,2023-02-26,30-05-2023
S00940,U001289,Business,Monthly,99,CAD,trialing,2024-03-10,,CARD,1,onboarding difficulty,2024-03-10,2024-06-17 0:00
S01699,U001279,Trial,monthly,0,GBP,active,18-02-2024,,CARD,TRUE,,02/18/2024,04/09/2024
S04490,U002233,Trial,ANNUAL,0,CAD,paused,19-05-2023,12/07/2023,,FALSE,missing features,2023-05-19,2023-06-18
S00626,U001204,Business,,149,usd,CANCELLED,2023-10-21 0:00,2024-10-08,invoice,TRUE,N/A,10/21/2023,01/15/2024
S04348,U002314,Enterprise,ANNUAL,399,usd,paused,2025-05-31 0:00,03/01/2026,invoice,0,performance issues,2025-05-31,11/28/2025
S02930,U001861,Trial,annual,0,USD,canceled,07/19/2023,23-08-2023,CARD,TRUE,performance issues,2023-07-19,01/06/2024
S00081,U000297,Pro,monthly,50,USD,active,09/11/2024,,wire,FALSE,performance issues,2024-09-11 0:00,2024-11-11 0:00
S03304,U001345,Enterprise,monthly,custom,GBP,canceled,2023-12-11 0:00,01/06/2024,,TRUE,onboarding difficulty,2023-12-11 0:00,2024-03-26
S00209,U000980,Business,,99,usd,canceled,2025-02-06 0:00,2025-11-24 0:00,,TRUE,,06-02-2025,2025-02-21
S03192,U001427,Trial,monthly,0,USD,ACTIVE,23-08-2023,,paypal,FALSE,performance issues,2023-08-23 0:00,2024-01-20
S00029,U002504,Trial,,0,,past_due,11/11/2023,,paypal,,too expensive,2023-11-11,23-11-2023
S00980,U001541,Enterprise,Monthly,,GBP,past_due,29-11-2024,,invoice,TRUE,,11/29/2024,2025-03-05
S04024,U000274,Enterprise,annual,399,usd,trialing,2024-03-30,,CARD,,N/A,2024-03-30,28-06-2024
S04221,U002108,Business,Monthly,120,,canceled,10-04-2025,11/29/2025,invoice,0,missing features,10-04-2025,2025-07-09
S00480,U000128,Starter,monthly,19,usd,active,2025-06-13,,paypal,1,,2025-06-13,29-09-2025
S00941,U000339,Pro,,49,CAD,ACTIVE,2024-08-10 0:00,,invoice,FALSE,low usage,2024-08-10 0:00,2025-02-21
S02436,U000774,Pro,,59,CAD,trialing,09-01-2023,,wire,,low usage,2023-01-09,24-02-2023
S04461,U001075,Trial,annual,0,,ACTIVE,2024-05-18 0:00,,CARD,,onboarding difficulty,2024-05-18,31-08-2024
S01876,U002210,Enterprise,Monthly,custom,GBP,trialing,2025-02-03,,card,FALSE,onboarding difficulty,2025-02-03,2025-05-24 0:00
S02171,U001565,Starter,Monthly,19,USD,paused,2023-01-08 0:00,07-03-2023,card,FALSE,performance issues,2023-01-08,14-01-2023
S00696,U001998,Trial,ANNUAL,0,,past_due,2023-04-10,,wire,TRUE,performance issues,10-04-2023,2023-10-20
S02017,U001545,Free,,0,GBP,active,14-06-2025,,CARD,0,switched competitor,2025-06-14,2025-09-03
S03128,U001538,Starter,annual,25,,active,2024-08-31 0:00,,,,onboarding difficulty,2024-08-31 0:00,09/01/2024
S01875,u002383,Starter,Monthly,,EUR,active,10/18/2024,,,TRUE,missing features,2024-10-18 0:00,03/22/2025
S02777,U000130,Free,monthly,0,,CANCELLED,16-04-2025,2025-05-28 0:00,wire,1,onboarding difficulty,2025-04-16 0:00,2025-10-21
S04447,U001931,Free,ANNUAL,0,,trialing,2024-12-29,,card,TRUE,switched competitor,2024-12-29,2025-03-26
S02892,U001603,Business,Monthly,120,usd,CANCELLED,12-11-2023,2024-04-04,,0,too expensive,12-11-2023,2023-11-28 0:00
S03448,U001956,Trial,ANNUAL,0,,canceled,2024-08-31,25-03-2025,card,FALSE,switched competitor,2024-08-31,14-02-2025
S03864,USR-002093,Free,Monthly,0,EUR,active,2024-02-03 0:00,,invoice,FALSE,too expensive,2024-02-03 0:00,07/29/2024
S03178,U000341,Starter,ANNUAL,19,GBP,active,2024-07-08 0:00,,,TRUE,onboarding difficulty,07/08/2024,19-08-2024
S01273,U001123,Starter,,19,GBP,past_due,05/14/2025,,CARD,,onboarding difficulty,14-05-2025,11/25/2025
S01024,U000480,trial,Monthly,0,CAD,paused,2025-05-31,2025-10-17 0:00,wire,0,,2025-05-31 0:00,2025-07-14 0:00
S03068,U000456,Enterprise,,299,EUR,ACTIVE,02/16/2024,,CARD,FALSE,performance issues,2024-02-16 0:00,04/08/2024
S04187,U001534,Starter,,20,EUR,active,17-10-2023,,wire,FALSE,,10/17/2023,2024-01-09 0:00
S00130,U001346,Free,annual,0,,trialing,07/07/2024,,,,low usage,07/07/2024,12/22/2024
S01613,U000465,Enterprise,,,,canceled,25-01-2025,14-12-2025,CARD,,N/A,2025-01-25,26-05-2025
S00327,U000492,Pro,,49,,trialing,2023-09-27,,,1,,2023-09-27,24-01-2024
S01495,U001816,Free,monthly,0,EUR,active,03-12-2024,,wire,,low usage,03-12-2024,2025-02-01
S03393,U002513,Starter,,,CAD,trialing,12/15/2023,,CARD,FALSE,,2023-12-15,26-12-2023
S01479,U001129,free,,0,USD,trialing,2024-10-09 0:00,0000-00-00,,1,low usage,10/09/2024,13-04-2025
S03172,U000620,Starter,,,usd,past_due,11/08/2023,,card,,low usage,11/08/2023,2023-12-30 0:00
S03368,USR-000645,Trial,,0,CAD,active,2025-06-08,,wire,0,switched competitor,08-06-2025,12/22/2025
S04424,U001896,Pro,monthly,59,,canceled,2023-12-28,06/24/2024,,1,,2023-12-28,27-04-2024
S03084,U001997,Starter,ANNUAL,20,usd,paused,25-08-2023,27-12-2023,wire,TRUE,onboarding difficulty,08/25/2023,11/08/2023
S03709,U000141,Enterprise,Monthly,custom,,canceled,2023-05-08 0:00,02-04-2024,CARD,,switched competitor,2023-05-08 0:00,09-08-2023
s03170,U000616,Free,,0,CAD,CANCELLED,08-06-2025,2026-02-27,,,,2025-06-08 0:00,2025-08-21
S00098,U001140,Starter,,,,ACTIVE,19-05-2024,,CARD,FALSE,missing features,2024-05-19,27-07-2024
S02254,U001715,Pro,,49,,trialing,11-05-2025,,paypal,0,missing features,2025-05-11 0:00,06/09/2025
S02522,U002142,Business,,99,,active,10/16/2024,,card,,switched competitor,16-10-2024,12/03/2024
S01516,U001683,Free,annual,0,USD,active,2023-09-23 0:00,,card,FALSE,too expensive,23-09-2023,2023-10-20 0:00
S02371,U000069,Pro,,49,EUR,CANCELLED,05/22/2024,09/02/2024,,TRUE,performance issues,2024-05-22,14-11-2024
S03300,U002105,Trial,annual,0,USD,past_due,25-05-2024,,card,TRUE,missing features,25-05-2024,2024-06-28 0:00
S01489,U000574,Free,,0,GBP,active,2023-08-25,,paypal,,onboarding difficulty,25-08-2023,2023-09-16 0:00
S04235,U001079,Pro,,50,,trialing,2025-04-10 0:00,,,FALSE,,2025-04-10 0:00,10/13/2025
S01793,U000658,Business,,149,,ACTIVE,2023-12-18,,,1,low usage,2023-12-18 0:00,2023-12-25
S01295,U002046,Business,,149,EUR,trialing,2024-12-31,,card,,too expensive,31-12-2024,17-05-2025
S04394,U000331,Enterprise,Monthly,,EUR,canceled,2023-08-30 0:00,20-06-2024,,,onboarding difficulty,2023-08-30,2023-11-28 0:00
S00776,U000498,Free,Monthly,0,EUR,active,12/07/2023,,,,onboarding difficulty,2023-12-07 0:00,2024-02-29 0:00
S03471,U001643,Trial,,0,,active,2025-01-23,,,,switched competitor,2025-01-23,2025-05-23
 S04443,U000589,Free,Monthly,0,CAD,ACTIVE,24-01-2025,,card,TRUE,onboarding difficulty,01/24/2025,31-01-2025
S01051,U000286,Trial,,0,USD,CANCELLED,2023-09-07 0:00,29-01-2024,,,onboarding difficulty,07-09-2023,2023-10-11 0:00
S03784,U000375,Starter,ANNUAL,,CAD,canceled,2024-11-08,09-11-2025,invoice,TRUE,N/A,11/08/2024,03-05-2025
S00999,U002465,Business,Monthly,99,USD,canceled,04/01/2024,04/26/2024,invoice,TRUE,missing features,04/01/2024,2024-06-04 0:00
S02972,U002091,Trial,ANNUAL,0,USD,paused,05/24/2023,2024-03-08 0:00,card,,performance issues,2023-05-24,2023-06-11
S02494,U000150,Starter,annual,19,USD,active,20-09-2024,,wire,,too expensive,09/20/2024,03/08/2025
 S00774,U001369,Enterprise,ANNUAL,custom,,past_due,15-05-2025,,paypal,,too expensive,2025-05-15 0:00,08/13/2025
S01468,U001960,Trial,,0,usd,canceled,23-01-2023,2023-06-27,invoice,1,N/A,23-01-2023,2023-07-25 0:00
S00559,U000170,Enterprise,ANNUAL,,usd,CANCELLED,2023-06-15,2023-08-23,paypal,0,switched competitor,2023-06-15,2023-11-06
S02092,U001834,Trial,annual,0,GBP,paused,04/27/2024,2025-03-14,CARD,FALSE,,2024-04-27,2024-09-06
S04444,U001962,Starter,Monthly,20,EUR,ACTIVE,29-04-2025,,,0,switched competitor,2025-04-29 0:00,25-05-2025
S02675,U002067,Enterprise,ANNUAL,custom,EUR,ACTIVE,07-08-2023,,invoice,TRUE,switched competitor,07-08-2023,2023-12-27 0:00
S00877,U000855,Trial,annual,0,,past_due,09/23/2023,,CARD,TRUE,missing features,2023-09-23 0:00,2023-12-25 0:00
S02286,U001922,Enterprise,annual,399,USD,paused,2024-09-27,2025-10-03,invoice,0,too expensive,27-09-2024,2024-11-13
S01999,U000775,Pro,annual,50,,CANCELLED,07-06-2025,2025-07-25 0:00,invoice,FALSE,too expensive,06/07/2025,2025-07-19
S00878,u000239,Enterprise,ANNUAL,399,USD,canceled,23-03-2024,01/29/2025,,0,N/A,2024-03-23 0:00,21-07-2024
S01464,U000246,trial,monthly,0,,trialing,16-01-2023,,card,,,2023-01-16,02/26/2023
S00259,u000542,Business,,120,CAD,paused,08-02-2023,2023-11-07,card,TRUE,,2023-02-08 0:00,05/18/2023
S03949,U000687,Enterprise,,399,EUR,ACTIVE,2023-12-12,,,FALSE,performance issues,2023-12-12,2024-01-24 0:00
S03446,U000905,Business,ANNUAL,99,USD,ACTIVE,05-08-2023,,CARD,FALSE,onboarding difficulty,2023-08-05 0:00,15-09-2023
S02529,U000572,Business,Monthly,120,,paused,2023-03-23,2024-01-27,wire,,N/A,03/23/2023,2023-08-11 0:00
S00863,U000125,Trial,Monthly,0,usd,CANCELLED,2023-07-24 0:00,01-04-2024,CARD,FALSE,switched competitor,07/24/2023,2023-10-27 0:00
S03904, U001206 ,Free,Monthly,0,CAD,past_due,2025-02-14 0:00,,,1,,2025-02-14 0:00,07/26/2025
S00301,U002463,business,monthly,99,,ACTIVE,2024-01-25 0:00,,,1,switched competitor,2024-01-25 0:00,2024-07-31
S03198,U000574,Pro,ANNUAL,49,CAD,paused,2025-02-01 0:00,2025-04-18,paypal,1,N/A,2025-02-01,2025-08-12
S03854,U000673,Business,ANNUAL,120,GBP,ACTIVE,05/05/2024,,wire,0,low usage,2024-05-05 0:00,2024-10-27
S01746,U002167,Business,monthly,120,usd,trialing,01-12-2023,,CARD,0,switched competitor,12/01/2023,2024-06-15
S03783,U000032,Pro,Monthly,49,EUR,ACTIVE,01/09/2025,0000-00-00,card,FALSE,missing features,01/09/2025,06/24/2025
S00438,U000722,Business,monthly,120,CAD,trialing,2024-04-06,,card,,performance issues,2024-04-06,06-05-2024
S02830,U000567,Enterprise,ANNUAL,,CAD,trialing,2024-12-05 0:00,,invoice,,too expensive,2024-12-05,2025-02-04
S04134,U002301,Starter,monthly,19,GBP,past_due,10/17/2023,,wire,1,too expensive,10/17/2023,2024-03-06 0:00
S02904,U001612,Business,Monthly,99,CAD,active,05-01-2025,,paypal,FALSE,performance issues,01/05/2025,2025-06-20 0:00
s03890,U000245,Free,,0,usd,trialing,2023-04-19,,card,FALSE,too expensive,19-04-2023,2023-08-26
S00711,U001686,Enterprise,monthly,499,USD,ACTIVE,2023-10-20 0:00,,,,,20-10-2023,12/14/2023
S03959, U000125 ,Business,annual,99,,active,08-03-2025,,wire,FALSE,low usage,08-03-2025,05/23/2025
S00874,U000967,Free,monthly,0,USD,canceled,2025-02-04,20-08-2025,,FALSE,,02/04/2025,2025-06-14 0:00
S01413,U002134,Trial,monthly,0,,past_due,2025-01-26,0000-00-00,wire,,low usage,2025-01-26,03/23/2025
S02899,U001668,Starter,Monthly,20,EUR,CANCELLED,07/02/2024,01/08/2025,invoice,TRUE,onboarding difficulty,07/02/2024,2024-11-27
S04492,U002211,Enterprise,,,USD,CANCELLED,2024-04-22 0:00,12-07-2024,,,N/A,2024-04-22 0:00,2024-05-05
S00521,U000335,Enterprise,annual,399,CAD,ACTIVE,18-03-2025,,CARD,1,low usage,18-03-2025,08/01/2025
S02561,U002109,Starter,Monthly,20,,active,02/17/2024,,,1,low usage,02/17/2024,2024-07-02
S00148,U002450,Enterprise,Monthly,299,GBP,active,2023-04-11,,,,performance issues,2023-04-11,30-09-2023
S03051,U000276,Free,annual,0,GBP,canceled,10/28/2024,2025-04-19 0:00,invoice,0,missing features,2024-10-28,2024-11-08
S02162,U002073,Pro,Monthly,49,CAD,active,18-09-2024,,CARD,TRUE,N/A,2024-09-18 0:00,2024-09-20
S02928,U001703,Enterprise,,custom,usd,canceled,2024-06-09 0:00,07/01/2024,card,TRUE,,2024-06-09,2024-07-10 0:00
S01314,U002377,Business,Monthly,120,GBP,past_due,2024-06-01 0:00,,CARD,FALSE,missing features,06/01/2024,2024-08-31
S00047,U000305,Free,monthly,0,EUR,trialing,05/12/2024,,paypal,,,12-05-2024,06-10-2024
S00647,U000130,Enterprise,monthly,499,,ACTIVE,2024-07-19 0:00,0000-00-00,card,0,low usage,2024-07-19,01/01/2025
S02886,U002333,Business,annual,99,USD,ACTIVE,2025-03-08,,,TRUE,,03/08/2025,2025-04-11
S03763,U000169,Free,monthly,0,,active,2024-09-06 0:00,,wire,TRUE,performance issues,2024-09-06,2024-09-14
S00230,U001851,Starter,,19,CAD,paused,2025-01-13 0:00,2025-04-09,,FALSE,N/A,2025-01-13,09-03-2025
S00839,U001359,Trial,,0,,ACTIVE,2023-05-12,,,1,onboarding difficulty,12-05-2023,07/15/2023
S04382,U002109,Enterprise,monthly,299,EUR,ACTIVE,05/13/2025,,wire,,low usage,2025-05-13 0:00,26-07-2025
S02909,U000657,Starter,monthly,20,usd,active,2024-07-06,,,FALSE,missing features,06-07-2024,2024-09-22
S00157,U000994,Enterprise,Monthly,,GBP,paused,2023-01-18 0:00,08-08-2023,,FALSE,missing features,2023-01-18 0:00,2023-05-23 0:00
S00023,U000723,Business,,99,usd,paused,26-02-2024,2024-05-29,card,0,,02/26/2024,24-05-2024
S00848,U001791,Enterprise,Monthly,499,usd,CANCELLED,05-09-2024,2025-06-05 0:00,,0,missing features,09/05/2024,2025-02-21 0:00
S01648,U001765,Enterprise,monthly,499,,CANCELLED,2023-04-21,06/30/2023,wire,FALSE,missing features,04/21/2023,05/08/2023
S01543,U000340,Enterprise,monthly,499,EUR,past_due,2023-04-20 0:00,,paypal,,switched competitor,04/20/2023,2023-10-23
S02621,U001213,Starter,,,,past_due,16-03-2025,,,FALSE,switched competitor,03/16/2025,07/25/2025
S02986,u001249,Trial,monthly,0,,active,2023-06-22 0:00,,wire,TRUE,low usage,06/22/2023,04-09-2023
 S03172,U001631,Business,,99,,canceled,07/24/2024,25-08-2024,,FALSE,,07/24/2024,08/19/2024
S00768,U000670,Pro,,59,,CANCELLED,12/14/2024,2025-11-11,,FALSE,low usage,2024-12-14,19-05-2025
S04096,u002547,Trial,,0,,active,2025-02-12,,wire,0,too expensive,12-02-2025,2025-05-13 0:00
S01276,U001715,Starter,monthly,25,,trialing,2024-03-26,,paypal,TRUE,switched competitor,2024-03-26,2024-04-13
S00721,U002577,Enterprise,Monthly,499,,active,24-09-2024,,CARD,FALSE,,24-09-2024,2025-03-25
S00482,u001581,Enterprise,ANNUAL,299,CAD,trialing,01-02-2023,,,,onboarding difficulty,2023-02-01,16-07-2023
S02631,U000707,Pro,monthly,49,,past_due,2024-12-14,,CARD,FALSE,,2024-12-14,26-02-2025
S01065,u000207,Enterprise,monthly,499,,paused,01/09/2023,2023-03-16,CARD,TRUE,switched competitor,01/09/2023,2023-02-13
S00658,U001782,Trial,,0,CAD,CANCELLED,2024-11-25 0:00,2025-02-18,card,1,N/A,11/25/2024,2025-02-20 0:00
S04149,U000893,Trial,Monthly,0,GBP,ACTIVE,08/19/2023,,paypal,TRUE,N/A,2023-08-19,22-02-2024
S02864,U001041,Enterprise,,499,,ACTIVE,23-10-2023,,wire,,,2023-10-23,2024-02-28
S00686,U001793,Enterprise,annual,custom,CAD,active,2024-12-09 0:00,,,1,onboarding difficulty,12/09/2024,2025-01-04 0:00
S01905,U002556,Free,,0,USD,trialing,2023-01-10,,wire,1,too expensive,10-01-2023,07/21/2023
S03351,U000392,Business,Monthly,149,CAD,canceled,2023-06-28 0:00,2024-06-04,invoice,TRUE,switched competitor,2023-06-28,2023-09-14 0:00
 S03071,U000702,Free,Monthly,0,EUR,ACTIVE,16-05-2023,,CARD,FALSE,low usage,16-05-2023,2023-07-11 0:00
S00059,U002505,business,monthly,120,,paused,2025-05-09 0:00,07/16/2025,wire,0,,2025-05-09,19-07-2025
S02152,U002413,starter,ANNUAL,19,CAD,canceled,10-11-2023,01-08-2024,wire,1,,11/10/2023,12/01/2023
S03385,U000592,Business,monthly,99,,active,2023-03-01 0:00,,card,,switched competitor,2023-03-01 0:00,06/14/2023
S00979,U001732,Free,Monthly,0,GBP,active,2024-06-07,,paypal,0,N/A,2024-06-07,2024-07-14 0:00
S04124,U002104,Trial,,0,USD,past_due,2024-07-15,,wire,1,switched competitor,2024-07-15,2025-01-02 0:00
S00931,u000348,Trial,ANNUAL,0,USD,active,05/01/2024,,invoice,TRUE,missing features,2024-05-01,2024-06-11 0:00
S00854,U000720,enterprise,,custom,CAD,paused,2024-05-26 0:00,2024-07-06 0:00,CARD,,missing features,2024-05-26 0:00,17-11-2024
S00724,U002291,Free,ANNUAL,0,CAD,trialing,04-06-2025,0000-00-00,CARD,FALSE,,04-06-2025,10/31/2025
